# x	y	u	v	flags	mask
3.2325e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	4.8487e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	4.8487e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	4.8487e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	4.8487e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	4.8487e+00	-3.8394e+00	2.9143e-01	1.0000e+00	0.0000e+00
7.3353e+00	4.8487e+00	-3.5716e+00	-4.0675e-01	1.0000e+00	0.0000e+00
7.7082e+00	4.8487e+00	-3.3616e+00	-9.2127e-01	1.0000e+00	0.0000e+00
8.0812e+00	4.8487e+00	-3.1944e+00	-1.3144e+00	1.0000e+00	0.0000e+00
8.4542e+00	4.8487e+00	-2.8676e+00	-2.0579e+00	1.0000e+00	0.0000e+00
8.8272e+00	4.8487e+00	-2.4964e+00	-2.8463e+00	1.0000e+00	0.0000e+00
9.2002e+00	4.8487e+00	-2.0828e+00	-3.6829e+00	1.0000e+00	0.0000e+00
9.5731e+00	4.8487e+00	-1.7832e+00	-4.1106e+00	1.0000e+00	0.0000e+00
9.9461e+00	4.8487e+00	-1.5164e+00	-4.4562e+00	1.0000e+00	0.0000e+00
1.0319e+01	4.8487e+00	-1.2466e+00	-4.7797e+00	1.0000e+00	0.0000e+00
1.0692e+01	4.8487e+00	-9.3695e-01	-5.1247e+00	1.0000e+00	0.0000e+00
1.1065e+01	4.8487e+00	-6.8859e-01	-5.3842e+00	1.0000e+00	0.0000e+00
1.1438e+01	4.8487e+00	-4.9699e-01	-5.5693e+00	1.0000e+00	0.0000e+00
1.1811e+01	4.8487e+00	-4.0764e-01	-5.6329e+00	1.0000e+00	0.0000e+00
1.2184e+01	4.8487e+00	-3.0932e-01	-5.7237e+00	1.0000e+00	0.0000e+00
1.2557e+01	4.8487e+00	-1.9967e-01	-5.8247e+00	1.0000e+00	0.0000e+00
1.2930e+01	4.8487e+00	-1.4314e+00	-6.3181e+00	1.0000e+00	0.0000e+00
1.3303e+01	4.8487e+00	-2.3068e+00	-6.0800e+00	1.0000e+00	0.0000e+00
1.3676e+01	4.8487e+00	-3.0762e+00	-5.6957e+00	1.0000e+00	0.0000e+00
1.4049e+01	4.8487e+00	-3.8167e+00	-5.2714e+00	1.0000e+00	0.0000e+00
1.4422e+01	4.8487e+00	-3.6240e+00	-5.0054e+00	1.0000e+00	0.0000e+00
1.4795e+01	4.8487e+00	-3.4844e+00	-4.8126e+00	1.0000e+00	0.0000e+00
1.5168e+01	4.8487e+00	-3.4052e+00	-4.7034e+00	1.0000e+00	0.0000e+00
1.5541e+01	4.8487e+00	-2.9144e+00	-4.0258e+00	1.0000e+00	0.0000e+00
1.5914e+01	4.8487e+00	-2.7073e+00	-3.7399e+00	1.0000e+00	0.0000e+00
1.6287e+01	4.8487e+00	-2.5511e+00	-3.5242e+00	1.0000e+00	0.0000e+00
1.6660e+01	4.8487e+00	-2.3855e+00	-3.2957e+00	1.0000e+00	0.0000e+00
1.7033e+01	4.8487e+00	-2.2379e+00	-3.0919e+00	1.0000e+00	0.0000e+00
1.7406e+01	4.8487e+00	-2.0461e+00	-2.8272e+00	1.0000e+00	0.0000e+00
1.7779e+01	4.8487e+00	-1.6232e+00	-2.2434e+00	1.0000e+00	0.0000e+00
1.8152e+01	4.8487e+00	-1.5599e+00	-2.1559e+00	1.0000e+00	0.0000e+00
1.8525e+01	4.8487e+00	-1.4424e+00	-1.9937e+00	1.0000e+00	0.0000e+00
1.8898e+01	4.8487e+00	-1.2831e+00	-1.7738e+00	1.0000e+00	0.0000e+00
1.9271e+01	4.8487e+00	-1.0780e+00	-1.4906e+00	1.0000e+00	0.0000e+00
1.9644e+01	4.8487e+00	-7.0714e-01	-9.7870e-01	1.0000e+00	0.0000e+00
2.4865e-01	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	4.4758e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	4.4758e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	4.4758e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	4.4758e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	4.4758e+00	-3.9408e+00	6.9314e-01	1.0000e+00	0.0000e+00
7.3353e+00	4.4758e+00	-3.7103e+00	2.0977e-01	1.0000e+00	0.0000e+00
7.7082e+00	4.4758e+00	-3.5107e+00	-1.7660e-01	1.0000e+00	0.0000e+00
8.0812e+00	4.4758e+00	-3.3861e+00	-4.7671e-01	1.0000e+00	0.0000e+00
8.4542e+00	4.4758e+00	-3.0349e+00	-1.0820e+00	1.0000e+00	0.0000e+00
8.8272e+00	4.4758e+00	-2.6010e+00	-1.7671e+00	1.0000e+00	0.0000e+00
9.2002e+00	4.4758e+00	-2.0825e+00	-2.5383e+00	1.0000e+00	0.0000e+00
9.5731e+00	4.4758e+00	-1.6632e+00	-2.9887e+00	1.0000e+00	0.0000e+00
9.9461e+00	4.4758e+00	-1.2783e+00	-3.3568e+00	1.0000e+00	0.0000e+00
1.0319e+01	4.4758e+00	-8.8069e-01	-3.7047e+00	1.0000e+00	0.0000e+00
1.0692e+01	4.4758e+00	-3.8018e-01	-4.0900e+00	1.0000e+00	0.0000e+00
1.1065e+01	4.4758e+00	-1.2516e-02	-4.3746e+00	1.0000e+00	0.0000e+00
1.1438e+01	4.4758e+00	2.7250e-01	-4.5794e+00	1.0000e+00	0.0000e+00
1.1811e+01	4.4758e+00	4.0751e-01	-4.6521e+00	1.0000e+00	0.0000e+00
1.2184e+01	4.4758e+00	5.5436e-01	-4.7536e+00	1.0000e+00	0.0000e+00
1.2557e+01	4.4758e+00	7.1628e-01	-4.8668e+00	1.0000e+00	0.0000e+00
1.2930e+01	4.4758e+00	-7.1112e-01	-5.6089e+00	1.0000e+00	0.0000e+00
1.3303e+01	4.4758e+00	-1.7143e+00	-5.4522e+00	1.0000e+00	0.0000e+00
1.3676e+01	4.4758e+00	-2.6045e+00	-5.1395e+00	1.0000e+00	0.0000e+00
1.4049e+01	4.4758e+00	-3.4598e+00	-4.7787e+00	1.0000e+00	0.0000e+00
1.4422e+01	4.4758e+00	-3.2338e+00	-4.4668e+00	1.0000e+00	0.0000e+00
1.4795e+01	4.4758e+00	-3.0729e+00	-4.2447e+00	1.0000e+00	0.0000e+00
1.5168e+01	4.4758e+00	-2.9792e+00	-4.1153e+00	1.0000e+00	0.0000e+00
1.5541e+01	4.4758e+00	-2.4196e+00	-3.3428e+00	1.0000e+00	0.0000e+00
1.5914e+01	4.4758e+00	-2.2082e+00	-3.0509e+00	1.0000e+00	0.0000e+00
1.6287e+01	4.4758e+00	-2.0521e+00	-2.8354e+00	1.0000e+00	0.0000e+00
1.6660e+01	4.4758e+00	2.9829e-02	3.8672e-02	0.0000e+00	0.0000e+00
1.7033e+01	4.4758e+00	-1.7627e+00	-2.4359e+00	1.0000e+00	0.0000e+00
1.7406e+01	4.4758e+00	-1.5961e+00	-2.2060e+00	1.0000e+00	0.0000e+00
1.7779e+01	4.4758e+00	-1.2466e+00	-1.7235e+00	1.0000e+00	0.0000e+00
1.8152e+01	4.4758e+00	-1.2007e+00	-1.6600e+00	1.0000e+00	0.0000e+00
1.8525e+01	4.4758e+00	-1.1073e+00	-1.5311e+00	1.0000e+00	0.0000e+00
1.8898e+01	4.4758e+00	-9.8335e-01	-1.3600e+00	1.0000e+00	0.0000e+00
1.9271e+01	4.4758e+00	-8.2945e-01	-1.1476e+00	1.0000e+00	0.0000e+00
1.9644e+01	4.4758e+00	-5.3623e-01	-7.4276e-01	1.0000e+00	0.0000e+00
2.4865e-01	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	4.1028e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	4.1028e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	4.1028e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	4.1028e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	4.1028e+00	-3.9509e+00	8.7932e-01	1.0000e+00	0.0000e+00
7.3353e+00	4.1028e+00	-3.7087e+00	5.3765e-01	1.0000e+00	0.0000e+00
7.7082e+00	4.1028e+00	-3.4902e+00	2.5646e-01	1.0000e+00	0.0000e+00
8.0812e+00	4.1028e+00	-3.3423e+00	3.6866e-02	1.0000e+00	0.0000e+00
8.4542e+00	4.1028e+00	-2.9387e+00	-4.1634e-01	1.0000e+00	0.0000e+00
8.8272e+00	4.1028e+00	-2.4254e+00	-9.4252e-01	1.0000e+00	0.0000e+00
9.2002e+00	4.1028e+00	-1.7999e+00	-1.5497e+00	1.0000e+00	0.0000e+00
9.5731e+00	4.1028e+00	-1.2571e+00	-1.9416e+00	1.0000e+00	0.0000e+00
9.9461e+00	4.1028e+00	-7.4985e-01	-2.2716e+00	1.0000e+00	0.0000e+00
1.0319e+01	4.1028e+00	-2.2176e-01	-2.5891e+00	1.0000e+00	0.0000e+00
1.0692e+01	4.1028e+00	4.2397e-01	-2.9479e+00	1.0000e+00	0.0000e+00
1.1065e+01	4.1028e+00	9.1071e-01	-3.2158e+00	1.0000e+00	0.0000e+00
1.1438e+01	4.1028e+00	1.2878e+00	-3.4107e+00	1.0000e+00	0.0000e+00
1.1811e+01	4.1028e+00	1.4672e+00	-3.4798e+00	1.0000e+00	0.0000e+00
1.2184e+01	4.1028e+00	1.6611e+00	-3.5778e+00	1.0000e+00	0.0000e+00
1.2557e+01	4.1028e+00	1.8737e+00	-3.6875e+00	1.0000e+00	0.0000e+00
1.2930e+01	4.1028e+00	3.9763e-01	-4.6191e+00	1.0000e+00	0.0000e+00
1.3303e+01	4.1028e+00	-7.8029e-01	-4.5234e+00	1.0000e+00	0.0000e+00
1.3676e+01	4.1028e+00	-1.8507e+00	-4.2792e+00	1.0000e+00	0.0000e+00
1.4049e+01	4.1028e+00	-2.8861e+00	-3.9867e+00	1.0000e+00	0.0000e+00
1.4422e+01	4.1028e+00	-2.6475e+00	-3.6574e+00	1.0000e+00	0.0000e+00
1.4795e+01	4.1028e+00	-2.4812e+00	-3.4278e+00	1.0000e+00	0.0000e+00
1.5168e+01	4.1028e+00	-2.3578e+00	-3.2575e+00	1.0000e+00	0.0000e+00
1.5541e+01	4.1028e+00	-1.7884e+00	-2.4713e+00	1.0000e+00	0.0000e+00
1.5914e+01	4.1028e+00	-1.6011e+00	-2.2128e+00	1.0000e+00	0.0000e+00
1.6287e+01	4.1028e+00	-1.4655e+00	-2.0257e+00	1.0000e+00	0.0000e+00
1.6660e+01	4.1028e+00	-1.3317e+00	-1.8410e+00	1.0000e+00	0.0000e+00
1.7033e+01	4.1028e+00	-1.2252e+00	-1.6939e+00	1.0000e+00	0.0000e+00
1.7406e+01	4.1028e+00	-1.0929e+00	-1.5113e+00	1.0000e+00	0.0000e+00
1.7779e+01	4.1028e+00	-8.5504e-01	-1.1829e+00	1.0000e+00	0.0000e+00
1.8152e+01	4.1028e+00	-8.2875e-01	-1.1466e+00	1.0000e+00	0.0000e+00
1.8525e+01	4.1028e+00	-7.6112e-01	-1.0532e+00	1.0000e+00	0.0000e+00
1.8898e+01	4.1028e+00	-6.7276e-01	-9.3125e-01	1.0000e+00	0.0000e+00
1.9271e+01	4.1028e+00	-5.6639e-01	-7.8440e-01	1.0000e+00	0.0000e+00
1.9644e+01	4.1028e+00	-3.5866e-01	-4.9763e-01	1.0000e+00	0.0000e+00
2.4865e-01	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	3.7298e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	3.7298e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	3.7298e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	3.7298e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	3.7298e+00	-3.9221e+00	1.0286e+00	1.0000e+00	0.0000e+00
7.3353e+00	3.7298e+00	-3.6368e+00	8.1423e-01	1.0000e+00	0.0000e+00
7.7082e+00	3.7298e+00	-3.3753e+00	6.3350e-01	1.0000e+00	0.0000e+00
8.0812e+00	3.7298e+00	-3.1852e+00	4.9398e-01	1.0000e+00	0.0000e+00
8.4542e+00	3.7298e+00	-2.6945e+00	1.9380e-01	1.0000e+00	0.0000e+00
8.8272e+00	3.7298e+00	-2.0661e+00	-1.6397e-01	1.0000e+00	0.0000e+00
9.2002e+00	3.7298e+00	-1.3025e+00	-5.7565e-01	1.0000e+00	0.0000e+00
9.5731e+00	3.7298e+00	-6.2318e-01	-8.6861e-01	1.0000e+00	0.0000e+00
9.9461e+00	3.7298e+00	1.3423e-02	-1.1230e+00	1.0000e+00	0.0000e+00
1.0319e+01	3.7298e+00	6.7618e-01	-1.3725e+00	1.0000e+00	0.0000e+00
1.0692e+01	3.7298e+00	1.4690e+00	-1.6626e+00	1.0000e+00	0.0000e+00
1.1065e+01	3.7298e+00	2.0745e+00	-1.8809e+00	1.0000e+00	0.0000e+00
1.1438e+01	3.7298e+00	2.5423e+00	-2.0415e+00	1.0000e+00	0.0000e+00
1.1811e+01	3.7298e+00	2.7697e+00	-2.1106e+00	1.0000e+00	0.0000e+00
1.2184e+01	3.7298e+00	3.0098e+00	-2.1926e+00	1.0000e+00	0.0000e+00
1.2557e+01	3.7298e+00	3.2722e+00	-2.2848e+00	1.0000e+00	0.0000e+00
1.2930e+01	3.7298e+00	1.7856e+00	-3.3622e+00	1.0000e+00	0.0000e+00
1.3303e+01	3.7298e+00	3.3635e-01	-3.4213e+00	1.0000e+00	0.0000e+00
1.3676e+01	3.7298e+00	-1.0158e+00	-3.3463e+00	1.0000e+00	0.0000e+00
1.4049e+01	3.7298e+00	-2.3347e+00	-3.2255e+00	1.0000e+00	0.0000e+00
1.4422e+01	3.7298e+00	-2.0986e+00	-2.8997e+00	1.0000e+00	0.0000e+00
1.4795e+01	3.7298e+00	-1.9375e+00	-2.6772e+00	1.0000e+00	0.0000e+00
1.5168e+01	3.7298e+00	-1.8198e+00	-2.5147e+00	1.0000e+00	0.0000e+00
1.5541e+01	3.7298e+00	-1.2782e+00	-1.7670e+00	1.0000e+00	0.0000e+00
1.5914e+01	3.7298e+00	-1.1209e+00	-1.5499e+00	1.0000e+00	0.0000e+00
1.6287e+01	3.7298e+00	-1.0094e+00	-1.3959e+00	1.0000e+00	0.0000e+00
1.6660e+01	3.7298e+00	-9.0269e-01	-1.2487e+00	1.0000e+00	0.0000e+00
1.7033e+01	3.7298e+00	-8.2142e-01	-1.1365e+00	1.0000e+00	0.0000e+00
1.7406e+01	3.7298e+00	-7.2269e-01	-1.0002e+00	1.0000e+00	0.0000e+00
1.7779e+01	3.7298e+00	-5.5455e-01	-7.6806e-01	1.0000e+00	0.0000e+00
1.8152e+01	3.7298e+00	-5.4468e-01	-7.5443e-01	1.0000e+00	0.0000e+00
1.8525e+01	3.7298e+00	-4.9836e-01	-6.9049e-01	1.0000e+00	0.0000e+00
1.8898e+01	3.7298e+00	-4.3902e-01	-6.0857e-01	1.0000e+00	0.0000e+00
1.9271e+01	3.7298e+00	-3.6992e-01	-5.1318e-01	1.0000e+00	0.0000e+00
1.9644e+01	3.7298e+00	-2.2844e-01	-3.1787e-01	1.0000e+00	0.0000e+00
2.4865e-01	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	3.3568e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	3.3568e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	3.3568e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	3.3568e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	3.3568e+00	-3.8439e+00	1.1358e+00	1.0000e+00	0.0000e+00
7.3353e+00	3.3568e+00	-3.4742e+00	1.0207e+00	1.0000e+00	0.0000e+00
7.7082e+00	3.3568e+00	-3.1382e+00	9.2182e-01	1.0000e+00	0.0000e+00
8.0812e+00	3.3568e+00	-2.8812e+00	8.4953e-01	1.0000e+00	0.0000e+00
8.4542e+00	3.3568e+00	-2.2625e+00	6.8047e-01	1.0000e+00	0.0000e+00
8.8272e+00	3.3568e+00	-1.4823e+00	4.7335e-01	1.0000e+00	0.0000e+00
9.2002e+00	3.3568e+00	-4.1673e+00	1.2547e+00	0.0000e+00	0.0000e+00
9.5731e+00	3.3568e+00	3.1120e-01	5.1659e-02	1.0000e+00	0.0000e+00
9.9461e+00	3.3568e+00	1.0629e+00	-1.1096e-01	1.0000e+00	0.0000e+00
1.0319e+01	3.3568e+00	1.8347e+00	-2.7294e-01	1.0000e+00	0.0000e+00
1.0692e+01	3.3568e+00	2.7326e+00	-4.6889e-01	1.0000e+00	0.0000e+00
1.1065e+01	3.3568e+00	3.4158e+00	-6.1562e-01	1.0000e+00	0.0000e+00
1.1438e+01	3.3568e+00	3.9375e+00	-7.2430e-01	1.0000e+00	0.0000e+00
1.1811e+01	3.3568e+00	4.1465e+00	-7.7465e-01	1.0000e+00	0.0000e+00
1.2184e+01	3.3568e+00	4.4099e+00	-8.3039e-01	1.0000e+00	0.0000e+00
1.2557e+01	3.3568e+00	4.6958e+00	-8.9349e-01	1.0000e+00	0.0000e+00
1.2930e+01	3.3568e+00	3.2846e+00	-2.0048e+00	1.0000e+00	0.0000e+00
1.3303e+01	3.3568e+00	1.5199e+00	-2.2621e+00	1.0000e+00	0.0000e+00
1.3676e+01	3.3568e+00	-1.6299e-01	-2.4064e+00	1.0000e+00	0.0000e+00
1.4049e+01	3.3568e+00	-1.8160e+00	-2.5095e+00	1.0000e+00	0.0000e+00
1.4422e+01	3.3568e+00	-1.5980e+00	-2.2085e+00	1.0000e+00	0.0000e+00
1.4795e+01	3.3568e+00	-1.4525e+00	-2.0076e+00	1.0000e+00	0.0000e+00
1.5168e+01	3.3568e+00	-1.3478e+00	-1.8631e+00	1.0000e+00	0.0000e+00
1.5541e+01	3.3568e+00	-8.6710e-01	-1.1995e+00	1.0000e+00	0.0000e+00
1.5914e+01	3.3568e+00	-7.4341e-01	-1.0288e+00	1.0000e+00	0.0000e+00
1.6287e+01	3.3568e+00	-6.5713e-01	-9.0966e-01	1.0000e+00	0.0000e+00
1.6660e+01	3.3568e+00	-5.7755e-01	-7.9981e-01	1.0000e+00	0.0000e+00
1.7033e+01	3.3568e+00	-5.2028e-01	-7.2075e-01	1.0000e+00	0.0000e+00
1.7406e+01	3.3568e+00	-4.5161e-01	-6.2595e-01	1.0000e+00	0.0000e+00
1.7779e+01	3.3568e+00	-3.3809e-01	-4.6924e-01	1.0000e+00	0.0000e+00
1.8152e+01	3.3568e+00	-3.4097e-01	-4.7321e-01	1.0000e+00	0.0000e+00
1.8525e+01	3.3568e+00	-3.1108e-01	-4.3195e-01	1.0000e+00	0.0000e+00
1.8898e+01	3.3568e+00	-2.7386e-01	-3.8056e-01	1.0000e+00	0.0000e+00
1.9271e+01	3.3568e+00	-2.3169e-01	-3.2235e-01	1.0000e+00	0.0000e+00
1.9644e+01	3.3568e+00	-1.3829e-01	-1.9342e-01	1.0000e+00	0.0000e+00
2.4865e-01	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
6.2163e-01	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
9.9461e-01	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.3676e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
1.7406e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.1136e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.4865e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
2.8595e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.2325e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.6055e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
3.9785e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.3514e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
4.7244e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.0974e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.4704e+00	2.9838e+00	0.0000e+00	0.0000e+00	1.0000e+00	0.0000e+00
5.8433e+00	2.9838e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.2163e+00	2.9838e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.5893e+00	2.9838e+00	-4.1673e+00	1.2547e+00	1.0000e+00	0.0000e+00
6.9623e+00	2.9838e+00	-3.7274e+00	1.2147e+00	1.0000e+00	0.0000e+00
7.3353e+00	2.9838e+00	-3.2555e+00	1.1750e+00	1.0000e+00	0.0000e+00
7.7082e+00	2.9838e+00	-2.8365e+00	1.1397e+00	1.0000e+00	0.0000e+00
8.0812e+00	2.9838e+00	-2.5083e+00	1.1207e+00	1.0000e+00	0.0000e+00
8.4542e+00	2.9838e+00	-1.7553e+00	1.0563e+00	1.0000e+00	0.0000e+00
8.8272e+00	2.9838e+00	-8.2457e-01	9.7194e-01	1.0000e+00	0.0000e+00
9.2002e+00	2.9838e+00	3.1809e-01	8.7159e-01	1.0000e+00	0.0000e+00
9.5731e+00	2.9838e+00	1.2298e+00	7.8685e-01	1.0000e+00	0.0000e+00
9.9461e+00	2.9838e+00	2.0586e+00	7.0674e-01	1.0000e+00	0.0000e+00
